date,sku_id,units_sold,revenue,unit_price,promo_flag
2024-12-22,NB-SMA-109,12,179794.44,14982.87,1.0
2025-08-06,NB-KIT-188,0,0.0,1109.59,0.0
2025-12-22,NB-FUR-004,49,579830.72,11833.28,0.0
2025-12-09,NB-SMA-136,2,23683.56,11841.78,0.0
2025-09-09,NB-DÉC-081,7,18250.26,2607.18,0.0
2026-01-28,NB-KIT-189,1,4286.84,4286.84,0.0
2024-09-21,NB-FUR-008,29,312896.37,10789.53,0.0
2026-02-21,NB-SMA-144,1,7571.34,7571.34,0.0
2024-12-01,NB-FUR-022,32,873376.96,27293.03,0.0
2024-11-22,NB-DÉC-094,3,5692.5,1897.5,0.0
2024-03-27,NB-FUR-010,19,470660.97,24771.63,0.0
2025-07-21,NB-FUR-027,28,1086665.44,38809.48,0.0
2026-03-08,NB-KIT-175,1,4194.16,4194.16,0.0
2025-05-19,NB-DÉC-097,11,27535.42,2503.22,0.0
2025-10-02,NB-DÉC-055,6,27169.74,4528.29,0.0
2024-11-05,NB-FUR-037,18,103931.46,5773.97,0.0
2024-08-17,NB-FUR-031,6,66812.16,11135.36,0.0
2025-02-04,NB-FUR-008,24,258948.72,10789.53,0.0
2026-03-15,NB-DÉC-077,8,43365.04,5420.63,0.0
2025-08-30,NB-FUR-021,29,890911.03,30721.07,0.0
2024-07-10,NB-FUR-001,22,115623.86,5255.63,0.0
2024-07-21,NB-DÉC-087,4,14544.4,3636.1,0.0
2024-07-28,NB-SMA-124,13,204308.39,15716.03,0.0
2024-11-02,NB-FUR-011,73,2963312.36,40593.32,0.0
2024-10-05,NB-FUR-004,106,1254327.68,11833.28,0.0
2025-02-08,NB-DÉC-086,11,31452.96,2859.36,0.0
2025-07-09,NB-KIT-174,1,6534.9,6534.9,0.0
2024-01-04,NB-KIT-166,1,4879.19,4879.19,0.0
2025-01-03,NB-FUR-023,16,358496.16,22406.01,0.0
2026-02-12,NB-KIT-162,0,0.0,6627.62,0.0
2026-02-12,NB-SMA-105,10,112435.8,11243.58,0.0
2024-08-06,NB-FUR-038,12,266267.28,22188.94,0.0
2025-08-15,NB-KIT-168,2,10191.94,5095.97,1.0
2024-07-17,NB-DÉC-092,10,41288.5,4128.85,0.0
2024-04-25,NB-DÉC-081,9,23464.62,2607.18,0.0
2025-06-16,NB-SMA-131,1,16269.83,16269.83,0.0
2025-10-18,NB-DÉC-053,29,219715.31,7576.39,0.0
2025-11-07,NB-SMA-133,1,19573.33,19573.33,0.0
2024-09-05,NB-KIT-161,1,4454.07,4454.07,0.0
2025-06-20,NB-FUR-002,19,571004.15,30052.85,0.0
2024-07-13,NB-DÉC-065,9,16522.92,1835.88,0.0
2024-12-02,NB-KIT-154,4,28524.52,7131.13,0.0
2025-08-29,NB-FUR-014,18,450385.38,25021.41,0.0
2024-01-26,NB-SMA-114,31,494168.52,15940.92,1.0
2024-05-16,NB-KIT-159,0,0.0,6710.74,0.0
2025-02-16,NB-FUR-029,30,724245.9,24141.53,0.0
2024-06-22,NB-FUR-016,28,967819.16,34564.97,0.0
2026-02-07,NB-SMA-142,2,20613.48,10306.74,0.0
2024-09-24,NB-SMA-136,1,11841.78,11841.78,
2024-01-22,NB-DÉC-071,7,11733.61,1676.23,0.0
2026-01-20,NB-SMA-110,8,171646.8,21455.85,0.0
2024-09-09,NB-FUR-014,12,300256.92,25021.41,0.0
2025-01-23,NB-DÉC-073,12,90778.32,7564.86,0.0
2024-10-05,NB-FUR-039,14,90193.46,6442.39,0.0
2024-12-13,NB-DÉC-084,8,16380.56,2047.57,0.0
2026-01-03,NB-SMA-126,17,317689.03,18687.59,0.0
2024-06-22,NB-KIT-158,2,9535.94,4767.97,0.0
2025-07-11,NB-KIT-168,0,0.0,6285.08,0.0
2024-11-19,NB-KIT-153,6,32249.46,5374.91,0.0
2024-11-14,NB-KIT-168,1,5308.34,5308.34,1.0
2025-07-02,NB-DÉC-097,16,40051.52,2503.22,0.0
2025-03-02,NB-SMA-112,10,146835.4,14683.54,0.0
2026-02-22,NB-KIT-172,2,15909.24,7954.62,0.0
2024-01-31,NB-SMA-146,6,49254.0,8209.0,1.0
2024-10-30,NB-FUR-009,73,498376.11,6827.07,0.0
2024-08-21,NB-KIT-173,0,0.0,4104.83,0.0
2025-09-01,NB-DÉC-059,4,35892.4,8973.1,0.0
2024-08-06,NB-KIT-198,1,4879.01,4879.01,0.0
2024-03-15,NB-DÉC-073,6,45389.16,7564.86,0.0
2024-04-16,NB-FUR-010,20,495432.6,24771.63,0.0
2024-04-28,NB-FUR-005,64,1386877.44,21669.96,1.0
2024-11-15,NB-DÉC-060,22,143742.5,6533.75,0.0
2024-05-30,NB-FUR-003,29,152454.16,5257.04,0.0
2024-01-12,NB-SMA-113,6,68791.5,11465.25,0.0
2025-10-19,NB-FUR-028,94,2931581.76,31187.04,0.0
2024-03-12,NB-DÉC-066,10,67151.6,6715.16,0.0
2026-02-17,NB-KIT-183,0,0.0,4025.33,0.0
2024-01-29,NB-SMA-138,1,5357.33,5357.33,0.0
2024-08-22,NB-DÉC-096,9,53050.95,5894.55,0.0
2025-02-05,NB-KIT-185,1,8093.36,8093.36,0.0
2025-06-19,NB-KIT-157,2,3529.66,1764.83,0.0
2024-08-20,NB-KIT-173,0,0.0,4104.83,0.0
2025-12-02,NB-DÉC-054,11,62466.14,5678.74,0.0
2025-07-07,NB-FUR-012,32,691277.12,21602.41,0.0
2024-02-03,NB-FUR-012,37,799289.17,21602.41,0.0
2026-02-14,NB-KIT-180,1,4676.47,4676.47,0.0
2026-01-07,NB-SMA-139,5,86325.45,17265.09,0.0
2024-11-09,NB-DÉC-086,11,31452.96,2859.36,0.0
2024-11-13,NB-FUR-033,21,186718.35,8891.35,0.0
2025-08-20,NB-KIT-169,2,15305.9,7652.95,0.0
2024-04-28,NB-KIT-198,1,4067.98,4067.98,1.0
2024-08-17,NB-SMA-132,1,17326.31,17326.31,0.0
2024-12-28,NB-DÉC-095,25,141199.75,5647.99,0.0
2024-11-09,NB-SMA-129,19,251443.53,13233.87,0.0
2025-11-23,NB-SMA-122,29,176262.58,6078.02,0.0
2024-09-18,NB-SMA-149,3,25876.35,8625.45,0.0
2025-08-17,NB-KIT-158,6,28607.82,4767.97,0.0
2026-03-03,NB-FUR-045,4,88954.92,22238.73,0.0
2024-12-22,NB-DÉC-062,42,80098.2,1907.1,1.0
2024-03-26,NB-FUR-049,8,257650.24,32206.28,0.0
2024-05-09,NB-FUR-044,9,99882.72,11098.08,0.0
2025-02-09,NB-FUR-048,17,189821.15,11165.95,0.0
2025-08-30,NB-DÉC-067,15,22884.9,1525.66,0.0
2024-03-13,NB-SMA-108,7,73111.57,10444.51,0.0
2026-03-10,NB-FUR-004,37,437831.36,11833.28,0.0
2025-04-05,NB-DÉC-099,19,107904.8,5679.2,0.0
2024-02-18,NB-SMA-126,22,411126.98,18687.59,0.0
2024-02-05,NB-SMA-128,14,263378.08,18812.72,0.0
2025-12-09,NB-KIT-152,3,27348.42,9116.14,0.0
2024-05-03,NB-SMA-111,18,154649.7,8591.65,0.0
2025-06-19,NB-DÉC-088,8,24005.76,3000.72,0.0
2026-01-29,NB-DÉC-098,14,61520.2,4394.3,0.0
2026-01-04,NB-DÉC-062,12,28097.4,2341.45,0.0
2024-03-23,NB-KIT-151,4,20451.84,5112.96,0.0
2025-11-24,NB-DÉC-062,18,42146.1,2341.45,0.0
2024-12-31,NB-SMA-106,19,104065.28,5477.12,1.0
2025-01-26,NB-FUR-040,17,152071.97,8945.41,1.0
2024-11-28,NB-SMA-110,34,615289.84,18096.76,1.0
2026-03-15,NB-DÉC-052,8,9958.8,1244.85,0.0
2024-04-29,NB-FUR-037,8,46191.76,5773.97,0.0
2024-03-12,NB-FUR-020,39,1066703.43,27351.37,0.0
2026-02-28,NB-KIT-197,1,10313.52,10313.52,0.0
2025-11-02,NB-FUR-046,25,213104.5,8524.18,0.0
2025-05-07,NB-SMA-147,2,6965.62,3482.81,0.0
2024-11-22,NB-SMA-130,30,481029.3,16034.31,0.0
2025-08-01,NB-FUR-027,25,970237.0,38809.48,0.0
2024-10-23,NB-DÉC-060,29,168751.58,5819.02,1.0
2024-10-05,NB-SMA-144,1,7571.34,7571.34,0.0
2025-10-02,NB-KIT-181,1,2833.99,2833.99,0.0
2025-06-01,NB-DÉC-066,12,80581.92,6715.16,0.0
2024-09-05,NB-KIT-155,7,60675.72,8667.96,0.0
2026-01-31,NB-DÉC-099,21,119263.2,5679.2,0.0
2024-11-21,NB-SMA-122,17,103326.34,6078.02,0.0
2024-01-18,NB-KIT-172,1,7954.62,7954.62,0.0
2025-07-04,NB-SMA-140,1,4550.15,4550.15,0.0
2025-03-16,NB-DÉC-070,10,55098.1,5509.81,0.0
2024-07-10,NB-KIT-188,0,0.0,1109.59,0.0
2025-03-10,NB-SMA-142,1,10306.74,10306.74,0.0
2024-02-11,NB-KIT-162,1,5759.12,5759.12,1.0
2024-07-23,NB-DÉC-054,13,73823.62,5678.74,0.0
2024-04-29,NB-FUR-022,24,655032.72,27293.03,0.0
2025-01-28,NB-SMA-143,3,14863.8,4954.6,0.0
2025-01-22,NB-KIT-165,4,16753.88,4188.47,0.0
2024-12-24,NB-SMA-134,6,42714.18,7119.03,1.0
2024-09-11,NB-KIT-163,4,29706.28,7426.57,0.0
2024-07-16,NB-FUR-045,5,111193.65,22238.73,0.0
2025-07-20,NB-FUR-022,37,1009842.11,27293.03,0.0
2024-10-15,NB-KIT-153,1,5374.91,5374.91,0.0
2024-05-24,NB-FUR-019,29,234025.65,8069.85,0.0
2024-08-25,NB-FUR-016,33,1140644.01,34564.97,0.0
2025-06-30,NB-SMA-136,3,35525.34,11841.78,0.0
2024-11-26,NB-SMA-137,1,15159.33,15159.33,0.0
2025-04-24,NB-SMA-105,19,176176.36,9272.44,1.0
2025-03-30,NB-FUR-007,66,513228.54,7776.19,0.0
2025-05-26,NB-FUR-017,18,259389.18,14410.51,0.0
2025-09-21,NB-SMA-112,18,220414.86,12245.27,
2024-03-16,NB-DÉC-086,13,37171.68,2859.36,0.0
2024-02-13,NB-SMA-146,3,28143.57,9381.19,0.0
2024-02-24,NB-SMA-132,5,86631.55,17326.31,0.0
2025-01-24,NB-KIT-179,0,0.0,4015.05,0.0
2025-07-01,NB-DÉC-079,12,32208.48,2684.04,0.0
2025-12-17,NB-FUR-012,34,734481.94,21602.41,0.0
2024-09-28,NB-FUR-011,39,1583139.48,40593.32,0.0
2026-02-17,NB-FUR-010,33,817463.79,24771.63,0.0
2024-06-01,NB-KIT-153,6,32249.46,5374.91,0.0
2024-06-21,NB-KIT-180,0,0.0,4676.47,0.0
2024-09-04,NB-SMA-128,10,188127.2,18812.72,0.0
2025-03-06,NB-SMA-120,10,63269.2,6326.92,0.0
2025-07-17,NB-DÉC-084,8,16380.56,2047.57,0.0
2025-07-07,NB-DÉC-077,9,48785.67,5420.63,0.0
2025-12-19,NB-FUR-001,14,73578.82,5255.63,0.0
2025-09-10,NB-FUR-019,26,209816.1,8069.85,0.0
2024-02-06,NB-DÉC-085,9,9940.59,1104.51,0.0
2026-02-10,NB-FUR-039,7,45096.73,6442.39,0.0
2024-09-15,NB-SMA-145,5,69572.65,13914.53,1.0
2025-11-04,NB-KIT-186,2,14028.68,7014.34,0.0
2025-04-29,NB-FUR-017,24,345852.24,14410.51,0.0
2025-04-24,NB-SMA-136,6,59300.22,9883.37,1.0
2024-03-24,NB-KIT-151,2,10225.92,5112.96,0.0
2025-05-21,NB-FUR-043,15,112604.25,7506.95,0.0
2025-06-01,NB-FUR-027,41,1591188.68,38809.48,0.0
2024-12-08,NB-DÉC-083,14,53287.78,3806.27,0.0
2024-04-02,NB-FUR-017,22,317031.22,14410.51,0.0
2025-11-18,NB-FUR-018,49,487669.07,9952.43,1.0
2025-05-05,NB-DÉC-077,11,59626.93,5420.63,0.0
2025-05-14,NB-FUR-020,44,1203460.28,27351.37,0.0
2025-01-28,NB-DÉC-061,5,44141.75,8828.35,0.0
2024-09-28,NB-DÉC-088,18,54012.96,3000.72,0.0
2026-02-01,NB-SMA-145,6,103466.34,17244.39,0.0
2025-07-19,NB-KIT-196,2,13705.32,6852.66,0.0
2024-11-23,NB-FUR-035,52,1129603.8,21723.15,1.0
2024-04-23,NB-DÉC-066,5,33575.8,6715.16,0.0
2025-06-19,NB-FUR-026,40,329496.4,8237.41,0.0
2025-12-17,NB-FUR-010,32,792692.16,24771.63,0.0
2025-10-19,NB-DÉC-053,29,219715.31,7576.39,0.0
2025-05-08,NB-FUR-008,36,388423.08,10789.53,0.0
2025-07-18,NB-FUR-019,28,225955.8,8069.85,0.0
2024-01-29,NB-SMA-114,13,249404.74,19184.98,0.0
2024-10-27,NB-KIT-167,5,20734.4,4146.88,1.0
2025-11-29,NB-DÉC-076,56,376309.36,6719.81,1.0
2025-10-06,NB-SMA-146,8,75049.52,9381.19,0.0
2025-09-23,NB-DÉC-062,7,16390.15,2341.45,0.0
2025-09-26,NB-SMA-149,0,0.0,8625.45,0.0
2026-02-12,NB-DÉC-056,4,3938.6,984.65,0.0
2025-04-14,NB-SMA-103,7,91944.3,13134.9,0.0
2026-01-18,NB-FUR-020,50,1367568.5,27351.37,0.0
2024-05-20,NB-SMA-121,10,188319.7,18831.97,0.0
2024-06-26,NB-FUR-019,70,427355.6,6105.08,1.0
2024-04-26,NB-SMA-143,2,9909.2,4954.6,0.0
2024-12-14,NB-KIT-200,0,0.0,6247.93,0.0
2025-04-02,NB-SMA-112,3,44050.62,14683.54,0.0
2024-12-09,NB-FUR-023,17,380902.17,22406.01,0.0
2025-03-05,NB-FUR-038,9,199700.46,22188.94,0.0
2024-05-04,NB-DÉC-075,8,45727.52,5715.94,0.0
2025-09-15,NB-FUR-012,43,928903.63,21602.41,0.0
2024-04-20,NB-FUR-041,22,724458.24,32929.92,0.0
2025-10-29,NB-DÉC-055,20,80025.8,4001.29,1.0
2026-02-25,NB-DÉC-060,6,39202.5,6533.75,0.0
2025-05-30,NB-KIT-158,5,23839.85,4767.97,0.0
2024-09-20,NB-DÉC-099,10,56792.0,5679.2,0.0
2025-10-12,NB-FUR-038,20,443778.8,22188.94,0.0
2025-03-07,NB-SMA-125,6,128737.86,21456.31,0.0
2025-10-04,NB-SMA-120,17,107557.64,6326.92,0.0
2025-01-30,NB-KIT-198,0,0.0,4879.01,0.0
2024-09-26,NB-SMA-125,13,278932.03,21456.31,0.0
2024-12-22,NB-DÉC-075,24,117069.12,4877.88,1.0
2025-10-01,NB-FUR-042,19,292882.53,15414.87,0.0
2024-08-28,NB-DÉC-100,3,13013.58,4337.86,0.0
2026-01-27,NB-KIT-177,2,3092.2,1546.1,1.0
2025-01-09,NB-DÉC-066,9,60436.44,6715.16,0.0
2025-03-28,NB-FUR-041,17,559808.64,32929.92,0.0
2024-07-27,NB-DÉC-092,20,82577.0,4128.85,0.0
2024-11-23,NB-DÉC-085,49,46143.3,941.7,1.0
2025-05-31,NB-FUR-032,18,561407.4,31189.3,0.0
2025-03-23,NB-DÉC-057,14,39835.6,2845.4,0.0
2025-04-09,NB-FUR-025,15,397792.2,26519.48,0.0
2025-11-08,NB-FUR-021,35,1075237.45,30721.07,0.0
2025-09-20,NB-FUR-002,38,1142008.3,30052.85,0.0
2025-12-22,NB-DÉC-052,7,8713.95,1244.85,0.0
2024-03-26,NB-DÉC-060,5,32668.75,6533.75,0.0
2025-07-05,NB-DÉC-068,18,88150.5,4897.25,0.0
2024-12-21,NB-KIT-163,3,22279.71,7426.57,0.0
2025-06-22,NB-KIT-175,1,4194.16,4194.16,0.0
2024-04-19,NB-FUR-019,29,234025.65,8069.85,0.0
2024-09-18,NB-SMA-144,3,22714.02,7571.34,0.0
2024-05-31,NB-FUR-022,38,1037135.14,27293.03,0.0
2025-09-09,NB-SMA-125,11,236019.41,21456.31,0.0
2025-10-20,NB-KIT-163,12,70234.44,5852.87,1.0
2025-06-24,NB-KIT-158,4,19071.88,4767.97,0.0
2024-04-15,NB-FUR-025,16,424311.68,26519.48,0.0
2024-08-18,NB-SMA-131,4,53525.44,13381.36,1.0
2025-11-03,NB-SMA-146,5,46905.95,9381.19,0.0
2024-10-12,NB-SMA-127,19,110094.55,5794.45,0.0
2025-04-23,NB-KIT-178,1,2212.61,2212.61,1.0
2024-08-04,NB-KIT-159,2,13421.48,6710.74,0.0
2025-07-02,NB-DÉC-064,6,38422.92,6403.82,0.0
2024-12-18,NB-FUR-038,6,133133.64,22188.94,0.0
2026-02-17,NB-DÉC-059,5,44865.5,8973.1,0.0
2024-01-06,NB-KIT-190,1,4117.14,4117.14,0.0
2024-02-12,NB-KIT-151,1,5112.96,5112.96,0.0
2025-01-22,NB-FUR-040,3,32061.66,10687.22,0.0
2025-10-30,NB-SMA-134,4,33733.64,8433.41,0.0
2025-03-31,NB-SMA-113,7,80256.75,11465.25,0.0
2026-02-19,NB-FUR-003,32,168225.28,5257.04,0.0
2025-06-06,NB-SMA-118,7,70319.62,10045.66,0.0
2025-07-14,NB-SMA-131,4,65079.32,16269.83,0.0
2024-01-03,NB-SMA-118,6,60273.96,10045.66,0.0
2026-02-04,NB-KIT-184,0,0.0,7938.04,0.0
2025-01-21,NB-SMA-120,7,44288.44,6326.92,0.0
2025-10-05,NB-SMA-113,20,229305.0,11465.25,0.0
2025-02-20,NB-FUR-050,13,278546.32,21426.64,0.0
2025-02-23,NB-SMA-123,41,623021.24,15195.64,1.0
2025-10-02,NB-KIT-172,0,0.0,7954.62,0.0
2024-12-19,NB-KIT-193,0,0.0,1428.34,0.0
2024-03-12,NB-KIT-165,2,8376.94,4188.47,0.0
2026-02-23,NB-SMA-144,0,0.0,7571.34,0.0
2024-06-18,NB-KIT-176,0,0.0,2470.85,0.0
2024-04-26,NB-FUR-028,30,935611.2,31187.04,0.0
2024-12-29,NB-SMA-131,1,14315.94,14315.94,1.0
2024-04-11,NB-KIT-165,2,8376.94,4188.47,0.0
2024-09-09,NB-SMA-148,1,16836.43,16836.43,0.0
2024-12-04,NB-FUR-016,25,864124.25,34564.97,0.0
2025-08-08,NB-SMA-111,17,146058.05,8591.65,0.0
2024-10-15,NB-DÉC-077,15,81309.45,5420.63,0.0
2025-04-21,NB-DÉC-088,16,48011.52,3000.72,0.0
2024-12-30,NB-DÉC-099,10,56792.0,5679.2,0.0
2024-04-01,NB-FUR-026,37,304784.17,8237.41,0.0
2024-10-06,NB-FUR-012,67,1447361.47,21602.41,0.0
2024-08-09,NB-SMA-106,9,65458.98,7273.22,0.0
2024-10-27,NB-DÉC-077,39,181725.96,4659.64,1.0
2025-07-10,NB-SMA-131,0,0.0,16269.83,0.0
2026-03-25,NB-FUR-038,21,358492.68,17071.08,1.0
2024-09-09,NB-SMA-117,7,53906.37,7700.91,0.0
2024-05-20,NB-SMA-148,1,16836.43,16836.43,0.0
2026-01-08,NB-DÉC-051,5,9224.15,1844.83,0.0
2026-01-06,NB-KIT-166,5,24395.95,4879.19,0.0
2025-09-27,NB-SMA-120,27,138670.92,5135.96,1.0
2025-07-12,NB-KIT-155,4,34671.84,8667.96,0.0
2025-11-13,NB-DÉC-084,5,10237.85,2047.57,0.0
2024-09-14,NB-KIT-161,2,8908.14,4454.07,0.0
2024-01-11,NB-SMA-109,1,18250.13,18250.13,0.0
2024-08-19,NB-DÉC-084,4,8190.28,2047.57,0.0
2025-07-21,NB-SMA-141,0,0.0,10501.69,0.0
2025-07-03,NB-KIT-189,0,0.0,4286.84,0.0
2026-01-16,NB-FUR-042,14,215808.18,15414.87,0.0
2024-07-26,NB-SMA-131,2,32539.66,16269.83,0.0
2025-09-29,NB-SMA-109,8,121794.64,15224.33,1.0
2025-11-01,NB-SMA-137,4,60637.32,15159.33,0.0
2026-02-02,NB-KIT-197,0,0.0,10313.52,0.0
2025-06-14,NB-KIT-163,4,29706.28,7426.57,0.0
2025-09-02,NB-KIT-152,3,27348.42,9116.14,0.0
2024-10-19,NB-SMA-119,14,186965.52,13354.68,0.0
2026-01-13,NB-KIT-162,0,0.0,6627.62,0.0
2024-08-30,NB-FUR-024,26,339721.98,13066.23,0.0
2026-01-29,NB-FUR-048,7,78161.65,11165.95,0.0
2024-02-07,NB-SMA-143,0,0.0,4954.6,0.0
2024-10-13,NB-SMA-138,4,21429.32,5357.33,0.0
2024-05-30,NB-KIT-185,0,0.0,8093.36,0.0
2025-10-27,NB-SMA-125,16,343300.96,21456.31,0.0
2025-03-10,NB-KIT-169,2,15305.9,7652.95,0.0
2025-02-23,NB-DÉC-094,5,7809.3,1561.86,1.0
2024-04-23,NB-FUR-010,23,569747.49,24771.63,0.0
2025-05-21,NB-FUR-001,21,110368.23,5255.63,0.0
2024-02-25,NB-SMA-138,1,5357.33,5357.33,0.0
2026-01-04,NB-DÉC-081,16,41714.88,2607.18,0.0
2025-07-04,NB-DÉC-076,14,107673.58,7690.97,0.0
2025-12-03,NB-KIT-159,0,0.0,6710.74,0.0
2025-06-18,NB-KIT-192,1,661.61,661.61,0.0
2024-09-14,NB-FUR-019,37,298584.45,8069.85,0.0
2025-10-18,NB-DÉC-088,15,45010.8,3000.72,0.0
2025-06-16,NB-FUR-041,13,428088.96,32929.92,0.0
2024-05-31,NB-FUR-015,32,500579.2,15643.1,0.0
2025-09-10,NB-DÉC-074,10,66598.7,6659.87,0.0
2024-04-14,NB-KIT-156,3,18681.81,6227.27,1.0
2024-08-06,NB-KIT-164,4,28857.04,7214.26,0.0
2024-11-02,NB-DÉC-099,31,176055.2,5679.2,0.0
2025-06-17,NB-DÉC-094,7,13282.5,1897.5,0.0
2024-05-25,NB-KIT-154,4,28524.52,7131.13,0.0
2024-10-25,NB-DÉC-052,6,7469.1,1244.85,0.0
2024-11-30,NB-SMA-107,25,147570.75,5902.83,0.0
2025-06-03,NB-FUR-031,10,99420.9,9942.09,1.0
2025-05-27,NB-DÉC-067,16,24410.56,1525.66,0.0
2024-02-16,NB-KIT-183,0,0.0,4025.33,0.0
2025-09-12,NB-DÉC-054,11,62466.14,5678.74,0.0
2025-04-08,NB-SMA-110,7,150190.95,21455.85,0.0
2024-04-12,NB-FUR-010,25,619290.75,24771.63,0.0
2025-07-04,NB-KIT-181,1,2833.99,2833.99,0.0
2024-02-01,NB-FUR-038,18,399400.92,22188.94,0.0
2024-09-20,NB-KIT-170,2,18144.44,9072.22,0.0
2025-08-27,NB-FUR-046,14,119338.52,8524.18,0.0
2025-01-09,NB-KIT-168,1,6285.08,6285.08,0.0
2025-06-10,NB-DÉC-080,10,70635.4,7063.54,0.0
2026-01-27,NB-SMA-124,17,223735.81,13160.93,1.0
2025-02-15,NB-FUR-035,9,234057.96,26006.44,0.0
2024-06-20,NB-SMA-148,4,67345.72,16836.43,0.0
2025-10-02,NB-DÉC-061,24,211880.4,8828.35,0.0
2024-04-01,NB-FUR-005,19,496794.52,26147.08,0.0
2025-08-28,NB-KIT-162,0,0.0,6627.62,0.0
2025-11-18,NB-DÉC-077,30,143174.7,4772.49,1.0
2024-07-23,NB-DÉC-061,9,79455.15,8828.35,0.0
2024-01-20,NB-FUR-024,40,522649.2,13066.23,0.0
2025-04-06,NB-DÉC-093,10,50895.2,5089.52,0.0
2025-07-14,NB-DÉC-086,8,22874.88,2859.36,0.0
2024-12-08,NB-KIT-168,1,6285.08,6285.08,0.0
2024-10-17,NB-KIT-164,4,28857.04,7214.26,0.0
2025-07-18,NB-DÉC-098,13,57125.9,4394.3,0.0
2025-12-25,NB-FUR-019,64,403464.32,6304.13,1.0
2025-03-14,NB-FUR-002,23,691215.55,30052.85,0.0
2024-01-01,NB-SMA-129,11,145572.57,13233.87,0.0
2025-06-13,NB-SMA-126,14,261626.26,18687.59,0.0
2024-10-20,NB-FUR-015,188,2564156.44,13639.13,1.0
2024-03-04,NB-DÉC-068,7,34280.75,4897.25,0.0
2025-07-01,NB-FUR-014,17,425363.97,25021.41,0.0
2025-08-21,NB-FUR-009,89,507562.55,5702.95,1.0
2025-02-28,NB-SMA-120,15,94903.8,6326.92,0.0
2024-01-22,NB-SMA-138,1,5357.33,5357.33,0.0
2025-02-01,NB-DÉC-084,7,14332.99,2047.57,0.0
2024-01-05,NB-DÉC-086,5,14296.8,2859.36,0.0
2026-03-13,NB-FUR-029,15,362122.95,24141.53,0.0
2025-01-30,NB-DÉC-083,13,49481.51,3806.27,0.0
2025-02-27,NB-KIT-172,1,7954.62,7954.62,0.0
2025-10-28,NB-SMA-142,4,41226.96,10306.74,0.0
2025-07-09,NB-FUR-043,12,90083.4,7506.95,0.0
2024-08-18,NB-KIT-186,2,10648.72,5324.36,1.0
2024-06-16,NB-FUR-050,12,257119.68,21426.64,0.0
2025-12-04,NB-FUR-021,11,337931.77,30721.07,0.0
2024-07-26,NB-FUR-034,7,217421.33,31060.19,0.0
2024-04-06,NB-FUR-008,25,269738.25,10789.53,0.0
2024-09-29,NB-SMA-114,35,542245.55,15492.73,1.0
2025-09-17,NB-FUR-011,32,1298986.24,40593.32,0.0
2024-05-26,NB-KIT-152,2,18232.28,9116.14,0.0
2025-05-10,NB-FUR-022,41,1119014.23,27293.03,0.0
2026-03-12,NB-DÉC-081,13,26557.57,2042.89,1.0
2026-03-24,NB-SMA-102,12,122607.6,10217.3,0.0
2025-12-22,NB-DÉC-065,6,11015.28,1835.88,0.0
2024-04-15,NB-FUR-001,19,99856.97,5255.63,0.0
2024-07-01,NB-FUR-031,4,44541.44,11135.36,0.0
2024-04-07,NB-KIT-194,1,7214.04,7214.04,0.0
2024-01-29,NB-FUR-030,31,376845.61,12156.31,0.0
2026-01-18,NB-KIT-174,0,0.0,6534.9,0.0
2025-07-25,NB-DÉC-090,17,82436.4,4849.2,0.0
2025-03-26,NB-FUR-041,16,526878.72,32929.92,0.0
2025-02-27,NB-KIT-164,5,36071.3,7214.26,0.0
2025-06-02,NB-FUR-026,37,304784.17,8237.41,0.0
2024-10-18,NB-DÉC-064,16,102461.12,6403.82,0.0
2025-11-02,NB-DÉC-081,16,41714.88,2607.18,0.0
2024-08-21,NB-FUR-043,5,37534.75,7506.95,0.0
2025-04-10,NB-DÉC-051,3,5534.49,1844.83,0.0
2026-01-16,NB-SMA-115,11,170208.72,15473.52,0.0
2026-03-09,NB-DÉC-056,3,2953.95,984.65,0.0
2024-02-21,NB-DÉC-063,6,6661.86,1110.31,0.0
2024-08-31,NB-DÉC-091,21,60380.88,2875.28,0.0
2026-02-06,NB-FUR-017,22,317031.22,14410.51,0.0
2024-07-02,NB-SMA-144,2,15142.68,7571.34,0.0
2024-11-21,NB-DÉC-052,13,16183.05,1244.85,0.0
2026-02-21,NB-SMA-138,1,5357.33,5357.33,0.0
2025-12-19,NB-DÉC-084,6,12285.42,2047.57,0.0
2024-07-07,NB-FUR-011,53,2151445.96,40593.32,0.0
2024-02-01,NB-FUR-013,31,863543.44,27856.24,0.0
2024-03-16,NB-SMA-107,11,64931.13,5902.83,0.0
2025-08-10,NB-FUR-033,22,195609.7,8891.35,0.0
2025-01-13,NB-FUR-023,18,403308.18,22406.01,0.0
2024-09-26,NB-DÉC-070,15,82647.15,5509.81,0.0
2025-07-15,NB-FUR-045,9,200148.57,22238.73,0.0
2024-06-19,NB-KIT-155,5,43339.8,8667.96,0.0
2024-09-20,NB-DÉC-054,10,56787.4,5678.74,0.0
2024-05-02,NB-DÉC-099,5,28396.0,5679.2,0.0
2025-10-28,NB-DÉC-094,5,9487.5,1897.5,0.0
2024-09-03,NB-KIT-151,0,0.0,5112.96,0.0
2025-10-24,NB-SMA-135,1,14952.04,14952.04,0.0
2025-08-05,NB-KIT-183,0,0.0,4025.33,0.0
2024-01-04,NB-DÉC-077,6,32523.78,5420.63,0.0
2025-01-21,NB-SMA-122,15,91170.3,6078.02,0.0
