sku_id,category,subcategory,forecast_week,week_horizon,predicted_units,lower_ci_80,upper_ci_80,baseline_units,unit_cost,list_price
NB-SMA-106,Small Appliances,Blenders,2026-05-25,8,2.2,5.5,14.4,21.8,4191.83,7273.22
NB-SMA-107,Small Appliances,Air Fryers,2026-04-06,1,30.7,11.6,33.6,100.0,3338.47,5902.83
NB-SMA-107,Small Appliances,Air Fryers,2026-04-13,2,35.6,11.8,35.6,109.0,3338.47,5902.83
NB-SMA-107,Small Appliances,Air Fryers,2026-04-20,3,22.9,10.6,22.9,103.0,3338.47,5902.83
NB-SMA-107,Small Appliances,Air Fryers,2026-04-27,4,11.5,8.5,11.5,19.0,3338.47,5902.83
NB-SMA-107,Small Appliances,Air Fryers,2026-05-04,5,10.4,6.3,10.4,30.7,3338.47,5902.83
NB-SMA-107,Small Appliances,Air Fryers,2026-05-11,6,0.0,6.3,0.0,35.6,3338.47,5902.83
NB-SMA-107,Small Appliances,Air Fryers,2026-05-18,7,1.7,4.6,13.7,22.9,3338.47,5902.83
NB-SMA-107,Small Appliances,Air Fryers,2026-05-25,8,0.0,0.9,13.6,11.5,3338.47,5902.83
NB-SMA-108,Small Appliances,Coffee Makers,2026-04-06,1,31.6,9.3,31.6,97.0,6031.65,10444.51
NB-SMA-108,Small Appliances,Coffee Makers,2026-04-13,2,20.6,10.3,20.6,56.0,6031.65,10444.51
NB-SMA-108,Small Appliances,Coffee Makers,2026-04-20,3,13.5,7.4,13.5,67.0,6031.65,10444.51
NB-SMA-108,Small Appliances,Coffee Makers,2026-04-27,4,5.3,6.4,5.3,23.0,6031.65,10444.51
NB-SMA-108,Small Appliances,Coffee Makers,2026-05-04,5,0.0,6.3,27.1,31.6,6031.65,10444.51
NB-SMA-108,Small Appliances,Coffee Makers,2026-05-11,6,1.4,5.7,14.6,20.6,6031.65,10444.51
NB-SMA-108,Small Appliances,Coffee Makers,2026-05-18,7,0.2,1.1,16.6,13.5,6031.65,10444.51
NB-SMA-108,Small Appliances,Coffee Makers,2026-05-25,8,0.0,1.4,9.6,5.3,6031.65,10444.51
NB-SMA-109,Small Appliances,Air Fryers,2026-04-06,1,9.4,5.3,30.9,46.0,10295.49,18250.13
NB-SMA-109,Small Appliances,Air Fryers,2026-04-13,2,4.6,5.5,22.0,31.0,10295.49,18250.13
NB-SMA-109,Small Appliances,Air Fryers,2026-04-20,3,1.3,6.2,16.2,50.0,10295.49,18250.13
NB-SMA-109,Small Appliances,Air Fryers,2026-04-27,4,0.0,1.8,4.4,13.0,10295.49,18250.13
NB-SMA-109,Small Appliances,Air Fryers,2026-05-04,5,0.0,1.6,6.3,9.4,10295.49,18250.13
NB-SMA-109,Small Appliances,Air Fryers,2026-05-11,6,0.0,1.5,6.3,4.6,10295.49,18250.13
NB-SMA-109,Small Appliances,Air Fryers,2026-05-18,7,0.0,1.1,5.0,1.3,10295.49,18250.13
NB-SMA-109,Small Appliances,Air Fryers,2026-05-25,8,0.6,0.2,5.1,0.0,10295.49,18250.13
NB-SMA-110,Small Appliances,Coffee Makers,2026-04-06,1,36.8,11.2,36.8,81.0,10538.67,21455.85
NB-SMA-110,Small Appliances,Coffee Makers,2026-04-13,2,27.5,10.5,27.5,73.0,10538.67,21455.85
NB-SMA-110,Small Appliances,Coffee Makers,2026-04-20,3,18.2,8.3,18.2,90.0,10538.67,21455.85
NB-SMA-110,Small Appliances,Coffee Makers,2026-04-27,4,10.9,8.0,10.9,20.0,10538.67,21455.85
NB-SMA-110,Small Appliances,Coffee Makers,2026-05-04,5,2.3,5.8,2.3,36.8,10538.67,21455.85
NB-SMA-110,Small Appliances,Coffee Makers,2026-05-11,6,2.3,5.2,17.9,27.5,10538.67,21455.85
NB-SMA-110,Small Appliances,Coffee Makers,2026-05-18,7,4.7,6.0,15.3,18.2,10538.67,21455.85
NB-SMA-110,Small Appliances,Coffee Makers,2026-05-25,8,0.8,0.9,17.9,10.9,10538.67,21455.85
NB-SMA-111,Small Appliances,Blenders,2026-04-06,1,34.1,15.6,36.2,114.0,4845.85,8591.65
NB-SMA-111,Small Appliances,Blenders,2026-04-13,2,45.5,14.8,45.5,100.0,4845.85,8591.65
NB-SMA-111,Small Appliances,Blenders,2026-04-20,3,42.8,13.9,42.8,116.0,4845.85,8591.65
NB-SMA-111,Small Appliances,Blenders,2026-04-27,4,24.0,12.5,24.0,35.0,4845.85,8591.65
NB-SMA-111,Small Appliances,Blenders,2026-05-04,5,19.2,9.1,19.2,34.1,4845.85,8591.65
NB-SMA-111,Small Appliances,Blenders,2026-05-11,6,10.9,7.6,10.9,45.5,4845.85,8591.65
NB-SMA-111,Small Appliances,Blenders,2026-05-18,7,4.6,6.2,4.6,42.8,4845.85,8591.65
NB-SMA-111,Small Appliances,Blenders,2026-05-25,8,1.6,5.0,18.0,24.0,4845.85,8591.65
NB-SMA-112,Small Appliances,Toasters,2026-04-06,1,12.8,7.3,43.2,60.0,7289.85,14683.54
NB-SMA-112,Small Appliances,Toasters,2026-04-13,2,4.2,5.5,31.1,53.0,7289.85,14683.54
NB-SMA-112,Small Appliances,Toasters,2026-04-20,3,0.0,4.7,19.2,37.0,7289.85,14683.54
NB-SMA-112,Small Appliances,Toasters,2026-04-27,4,0.0,1.7,8.9,9.0,7289.85,14683.54
NB-SMA-112,Small Appliances,Toasters,2026-05-04,5,0.0,2.3,5.7,12.8,7289.85,14683.54
NB-SMA-112,Small Appliances,Toasters,2026-05-11,6,0.0,2.0,5.4,4.2,7289.85,14683.54
NB-SMA-112,Small Appliances,Toasters,2026-05-18,7,0.0,0.8,4.8,0.0,7289.85,14683.54
NB-SMA-112,Small Appliances,Toasters,2026-05-25,8,0.2,0.2,5.1,0.0,7289.85,14683.54
NB-SMA-113,Small Appliances,Air Fryers,2026-04-06,1,35.0,8.7,35.0,89.0,6779.94,11465.25
NB-SMA-113,Small Appliances,Air Fryers,2026-04-13,2,25.3,9.2,25.3,81.0,6779.94,11465.25
NB-SMA-113,Small Appliances,Air Fryers,2026-04-20,3,15.3,7.7,15.3,72.0,6779.94,11465.25
NB-SMA-113,Small Appliances,Air Fryers,2026-04-27,4,6.7,7.5,6.7,17.0,6779.94,11465.25
NB-SMA-113,Small Appliances,Air Fryers,2026-05-04,5,0.0,6.4,29.0,35.0,6779.94,11465.25
NB-SMA-113,Small Appliances,Air Fryers,2026-05-11,6,0.0,4.4,14.2,25.3,6779.94,11465.25
NB-SMA-113,Small Appliances,Air Fryers,2026-05-18,7,1.2,1.0,15.8,15.3,6779.94,11465.25
NB-SMA-113,Small Appliances,Air Fryers,2026-05-25,8,0.0,0.9,13.3,6.7,6779.94,11465.25
NB-SMA-114,Small Appliances,Toasters,2026-04-06,1,33.0,14.2,37.6,103.0,9186.65,19184.98
NB-SMA-114,Small Appliances,Toasters,2026-04-13,2,37.7,13.0,37.7,115.0,9186.65,19184.98
NB-SMA-114,Small Appliances,Toasters,2026-04-20,3,34.7,12.1,34.7,110.0,9186.65,19184.98
NB-SMA-114,Small Appliances,Toasters,2026-04-27,4,21.2,8.6,21.2,30.0,9186.65,19184.98
NB-SMA-114,Small Appliances,Toasters,2026-05-04,5,13.7,7.3,13.7,33.0,9186.65,19184.98
NB-SMA-114,Small Appliances,Toasters,2026-05-11,6,10.2,6.2,10.2,37.7,9186.65,19184.98
NB-SMA-114,Small Appliances,Toasters,2026-05-18,7,5.3,6.1,5.3,34.7,9186.65,19184.98
NB-SMA-114,Small Appliances,Toasters,2026-05-25,8,1.3,3.7,14.6,21.2,9186.65,19184.98
NB-SMA-115,Small Appliances,Electric Kettles,2026-04-06,1,32.1,11.2,32.1,104.0,7248.06,15473.52
NB-SMA-115,Small Appliances,Electric Kettles,2026-04-13,2,36.5,10.9,36.5,88.0,7248.06,15473.52
NB-SMA-115,Small Appliances,Electric Kettles,2026-04-20,3,23.1,10.5,23.1,89.0,7248.06,15473.52
NB-SMA-115,Small Appliances,Electric Kettles,2026-04-27,4,12.8,7.5,12.8,25.0,7248.06,15473.52
NB-SMA-115,Small Appliances,Electric Kettles,2026-05-04,5,10.3,6.3,10.3,32.1,7248.06,15473.52
NB-SMA-115,Small Appliances,Electric Kettles,2026-05-11,6,2.5,6.2,2.5,36.5,7248.06,15473.52
NB-SMA-115,Small Appliances,Electric Kettles,2026-05-18,7,2.4,4.6,14.2,23.1,7248.06,15473.52
NB-SMA-115,Small Appliances,Electric Kettles,2026-05-25,8,0.0,1.0,13.3,12.8,7248.06,15473.52
NB-SMA-116,Small Appliances,Coffee Makers,2026-04-06,1,33.9,12.9,33.9,92.0,2656.26,4781.34
NB-SMA-116,Small Appliances,Coffee Makers,2026-04-13,2,36.2,12.0,36.2,85.0,2656.26,4781.34
NB-SMA-116,Small Appliances,Coffee Makers,2026-04-20,3,26.7,11.2,26.7,108.0,2656.26,4781.34
NB-SMA-116,Small Appliances,Coffee Makers,2026-04-27,4,14.2,7.4,14.2,28.0,2656.26,4781.34
NB-SMA-116,Small Appliances,Coffee Makers,2026-05-04,5,11.3,6.5,11.3,33.9,2656.26,4781.34
NB-SMA-116,Small Appliances,Coffee Makers,2026-05-11,6,0.0,6.3,16.6,36.2,2656.26,4781.34
NB-SMA-116,Small Appliances,Coffee Makers,2026-05-18,7,0.0,4.7,14.7,26.7,2656.26,4781.34
NB-SMA-116,Small Appliances,Coffee Makers,2026-05-25,8,0.3,1.0,16.2,14.2,2656.26,4781.34
NB-SMA-117,Small Appliances,Coffee Makers,2026-04-06,1,36.8,11.7,36.8,117.0,4453.59,7700.91
NB-SMA-117,Small Appliances,Coffee Makers,2026-04-13,2,37.3,11.6,37.3,80.0,4453.59,7700.91
NB-SMA-117,Small Appliances,Coffee Makers,2026-04-20,3,24.1,11.0,24.1,92.0,4453.59,7700.91
NB-SMA-117,Small Appliances,Coffee Makers,2026-04-27,4,14.4,7.7,14.4,24.0,4453.59,7700.91
NB-SMA-117,Small Appliances,Coffee Makers,2026-05-04,5,10.4,6.2,10.4,36.8,4453.59,7700.91
NB-SMA-117,Small Appliances,Coffee Makers,2026-05-11,6,2.5,6.0,2.5,37.3,4453.59,7700.91
NB-SMA-117,Small Appliances,Coffee Makers,2026-05-18,7,2.5,4.8,14.7,24.1,4453.59,7700.91
NB-SMA-117,Small Appliances,Coffee Makers,2026-05-25,8,0.0,1.3,13.3,14.4,4453.59,7700.91
NB-SMA-118,Small Appliances,Toasters,2026-04-06,1,25.9,7.2,25.9,72.0,4638.22,10045.66
NB-SMA-118,Small Appliances,Toasters,2026-04-13,2,21.8,7.5,21.8,69.0,4638.22,10045.66
NB-SMA-118,Small Appliances,Toasters,2026-04-20,3,8.9,5.3,29.6,75.0,4638.22,10045.66
NB-SMA-118,Small Appliances,Toasters,2026-04-27,4,0.0,7.3,15.1,14.0,4638.22,10045.66
NB-SMA-118,Small Appliances,Toasters,2026-05-04,5,2.9,5.2,23.4,25.9,4638.22,10045.66
NB-SMA-118,Small Appliances,Toasters,2026-05-11,6,1.1,5.6,11.4,21.8,4638.22,10045.66
NB-SMA-118,Small Appliances,Toasters,2026-05-18,7,0.0,1.7,8.6,8.9,4638.22,10045.66
NB-SMA-118,Small Appliances,Toasters,2026-05-25,8,0.0,0.9,4.6,0.0,4638.22,10045.66
NB-SMA-119,Small Appliances,Coffee Makers,2026-04-06,1,12.4,7.7,28.0,47.0,6597.13,13354.68
NB-SMA-119,Small Appliances,Coffee Makers,2026-04-13,2,8.9,6.4,26.8,57.0,6597.13,13354.68
NB-SMA-119,Small Appliances,Coffee Makers,2026-04-20,3,0.0,5.9,19.7,58.0,6597.13,13354.68
NB-SMA-119,Small Appliances,Coffee Makers,2026-04-27,4,0.0,6.3,16.6,13.0,6597.13,13354.68
NB-SMA-119,Small Appliances,Coffee Makers,2026-05-04,5,0.0,1.2,13.0,12.4,6597.13,13354.68
NB-SMA-119,Small Appliances,Coffee Makers,2026-05-11,6,0.0,2.2,8.7,8.9,6597.13,13354.68
NB-SMA-119,Small Appliances,Coffee Makers,2026-05-18,7,0.0,2.0,5.4,0.0,6597.13,13354.68
NB-SMA-119,Small Appliances,Coffee Makers,2026-05-25,8,0.0,0.2,5.6,0.0,6597.13,13354.68
NB-SMA-120,Small Appliances,Blenders,2026-04-06,1,34.2,11.7,36.9,114.0,4087.07,6326.92
NB-SMA-120,Small Appliances,Blenders,2026-04-13,2,45.1,12.8,45.1,88.0,4087.07,6326.92
NB-SMA-120,Small Appliances,Blenders,2026-04-20,3,34.9,12.0,34.9,126.0,4087.07,6326.92
NB-SMA-120,Small Appliances,Blenders,2026-04-27,4,19.6,8.8,19.6,25.0,4087.07,6326.92
NB-SMA-120,Small Appliances,Blenders,2026-05-04,5,17.5,7.3,17.5,34.2,4087.07,6326.92
NB-SMA-120,Small Appliances,Blenders,2026-05-11,6,7.1,7.0,7.1,45.1,4087.07,6326.92
NB-SMA-120,Small Appliances,Blenders,2026-05-18,7,3.7,6.1,11.8,34.9,4087.07,6326.92
NB-SMA-120,Small Appliances,Blenders,2026-05-25,8,0.0,3.7,14.4,19.6,4087.07,6326.92
NB-SMA-121,Small Appliances,Coffee Makers,2026-04-06,1,33.6,12.1,37.0,126.0,11486.04,18831.97
NB-SMA-121,Small Appliances,Coffee Makers,2026-04-13,2,46.7,13.0,46.7,111.0,11486.04,18831.97
NB-SMA-121,Small Appliances,Coffee Makers,2026-04-20,3,39.6,13.0,39.6,109.0,11486.04,18831.97
NB-SMA-121,Small Appliances,Coffee Makers,2026-04-27,4,22.0,10.5,22.0,24.0,11486.04,18831.97
NB-SMA-121,Small Appliances,Coffee Makers,2026-05-04,5,19.2,7.4,19.2,33.6,11486.04,18831.97
NB-SMA-121,Small Appliances,Coffee Makers,2026-05-11,6,11.6,7.4,11.6,46.7,11486.04,18831.97
NB-SMA-121,Small Appliances,Coffee Makers,2026-05-18,7,4.5,6.1,4.5,39.6,11486.04,18831.97
NB-SMA-121,Small Appliances,Coffee Makers,2026-05-25,8,3.6,6.4,17.8,22.0,11486.04,18831.97
NB-SMA-122,Small Appliances,Air Fryers,2026-04-06,1,35.5,12.1,37.7,118.0,3087.45,6078.02
NB-SMA-122,Small Appliances,Air Fryers,2026-04-13,2,46.4,13.2,46.4,93.0,3087.45,6078.02
NB-SMA-122,Small Appliances,Air Fryers,2026-04-20,3,35.7,12.4,35.7,119.0,3087.45,6078.02
NB-SMA-122,Small Appliances,Air Fryers,2026-04-27,4,19.6,9.0,19.6,23.0,3087.45,6078.02
NB-SMA-122,Small Appliances,Air Fryers,2026-05-04,5,17.5,7.3,17.5,35.5,3087.45,6078.02
NB-SMA-122,Small Appliances,Air Fryers,2026-05-11,6,8.3,6.9,8.3,46.4,3087.45,6078.02
NB-SMA-122,Small Appliances,Air Fryers,2026-05-18,7,2.8,6.2,11.8,35.7,3087.45,6078.02
NB-SMA-122,Small Appliances,Air Fryers,2026-05-25,8,1.6,5.4,14.4,19.6,3087.45,6078.02
NB-SMA-123,Small Appliances,Toasters,2026-04-06,1,34.5,13.7,37.9,125.0,8934.54,18198.13
NB-SMA-123,Small Appliances,Toasters,2026-04-13,2,46.8,12.8,46.8,113.0,8934.54,18198.13
NB-SMA-123,Small Appliances,Toasters,2026-04-20,3,38.7,12.2,38.7,99.0,8934.54,18198.13
NB-SMA-123,Small Appliances,Toasters,2026-04-27,4,23.5,10.5,23.5,26.0,8934.54,18198.13
NB-SMA-123,Small Appliances,Toasters,2026-05-04,5,19.3,8.7,19.3,34.5,8934.54,18198.13
NB-SMA-123,Small Appliances,Toasters,2026-05-11,6,9.9,7.3,9.9,46.8,8934.54,18198.13
NB-SMA-123,Small Appliances,Toasters,2026-05-18,7,2.6,6.0,2.6,38.7,8934.54,18198.13
NB-SMA-123,Small Appliances,Toasters,2026-05-25,8,2.4,5.2,15.1,23.5,8934.54,18198.13
NB-SMA-124,Small Appliances,Coffee Makers,2026-04-06,1,35.8,9.4,35.8,75.0,9733.48,15716.03
NB-SMA-124,Small Appliances,Coffee Makers,2026-04-13,2,29.7,10.8,29.7,83.0,9733.48,15716.03
NB-SMA-124,Small Appliances,Coffee Makers,2026-04-20,3,20.0,10.0,20.0,77.0,9733.48,15716.03
NB-SMA-124,Small Appliances,Coffee Makers,2026-04-27,4,10.2,7.4,10.2,23.0,9733.48,15716.03
NB-SMA-124,Small Appliances,Coffee Makers,2026-05-04,5,0.6,6.0,20.1,35.8,9733.48,15716.03
NB-SMA-124,Small Appliances,Coffee Makers,2026-05-11,6,0.6,5.5,18.5,29.7,9733.48,15716.03
NB-SMA-124,Small Appliances,Coffee Makers,2026-05-18,7,2.0,1.1,14.6,20.0,9733.48,15716.03
NB-SMA-124,Small Appliances,Coffee Makers,2026-05-25,8,0.0,1.0,13.3,10.2,9733.48,15716.03
NB-SMA-125,Small Appliances,Coffee Makers,2026-04-06,1,31.6,8.2,31.6,64.0,11274.65,21456.31
NB-SMA-125,Small Appliances,Coffee Makers,2026-04-13,2,24.5,9.1,24.5,74.0,11274.65,21456.31
NB-SMA-125,Small Appliances,Coffee Makers,2026-04-20,3,18.9,8.0,18.9,83.0,11274.65,21456.31
NB-SMA-125,Small Appliances,Coffee Makers,2026-04-27,4,3.4,7.8,17.9,13.0,11274.65,21456.31
NB-SMA-125,Small Appliances,Coffee Makers,2026-05-04,5,3.5,6.3,28.2,31.6,11274.65,21456.31
NB-SMA-125,Small Appliances,Coffee Makers,2026-05-11,6,1.9,4.5,16.3,24.5,11274.65,21456.31
NB-SMA-125,Small Appliances,Coffee Makers,2026-05-18,7,3.1,1.2,14.6,18.9,11274.65,21456.31
NB-SMA-125,Small Appliances,Coffee Makers,2026-05-25,8,1.5,1.5,9.6,3.4,11274.65,21456.31
NB-SMA-126,Small Appliances,Toasters,2026-04-06,1,38.8,11.6,38.8,102.0,11403.0,18687.59
NB-SMA-126,Small Appliances,Toasters,2026-04-13,2,43.6,12.7,43.6,87.0,11403.0,18687.59
NB-SMA-126,Small Appliances,Toasters,2026-04-20,3,31.5,12.1,31.5,121.0,11403.0,18687.59
NB-SMA-126,Small Appliances,Toasters,2026-04-27,4,17.6,9.3,17.6,20.0,11403.0,18687.59
NB-SMA-126,Small Appliances,Toasters,2026-05-04,5,12.1,6.8,12.1,38.8,11403.0,18687.59
NB-SMA-126,Small Appliances,Toasters,2026-05-11,6,9.2,6.7,9.2,43.6,11403.0,18687.59
NB-SMA-126,Small Appliances,Toasters,2026-05-18,7,1.9,6.1,14.1,31.5,11403.0,18687.59
NB-SMA-126,Small Appliances,Toasters,2026-05-25,8,1.4,3.9,13.9,17.6,11403.0,18687.59
NB-SMA-127,Small Appliances,Air Fryers,2026-04-06,1,35.2,8.6,35.2,96.0,2839.39,5794.45
NB-SMA-127,Small Appliances,Air Fryers,2026-04-13,2,26.5,9.4,26.5,76.0,2839.39,5794.45
NB-SMA-127,Small Appliances,Air Fryers,2026-04-20,3,15.8,7.5,15.8,79.0,2839.39,5794.45
NB-SMA-127,Small Appliances,Air Fryers,2026-04-27,4,6.1,7.4,6.1,14.0,2839.39,5794.45
NB-SMA-127,Small Appliances,Air Fryers,2026-05-04,5,0.0,6.3,29.0,35.2,2839.39,5794.45
NB-SMA-127,Small Appliances,Air Fryers,2026-05-11,6,0.0,4.3,14.9,26.5,2839.39,5794.45
NB-SMA-127,Small Appliances,Air Fryers,2026-05-18,7,1.7,1.1,16.1,15.8,2839.39,5794.45
NB-SMA-127,Small Appliances,Air Fryers,2026-05-25,8,0.4,1.0,13.7,6.1,2839.39,5794.45
NB-SMA-128,Small Appliances,Coffee Makers,2026-04-06,1,34.9,11.1,34.9,103.0,9921.52,18812.72
NB-SMA-128,Small Appliances,Coffee Makers,2026-04-13,2,34.3,13.0,34.3,90.0,9921.52,18812.72
NB-SMA-128,Small Appliances,Coffee Makers,2026-04-20,3,22.6,10.8,22.6,93.0,9921.52,18812.72
NB-SMA-128,Small Appliances,Coffee Makers,2026-04-27,4,13.1,8.8,13.1,22.0,9921.52,18812.72
NB-SMA-128,Small Appliances,Coffee Makers,2026-05-04,5,12.0,6.5,12.0,34.9,9921.52,18812.72
NB-SMA-128,Small Appliances,Coffee Makers,2026-05-11,6,5.5,6.5,5.5,34.3,9921.52,18812.72
NB-SMA-128,Small Appliances,Coffee Makers,2026-05-18,7,3.3,5.6,15.1,22.6,9921.52,18812.72
NB-SMA-128,Small Appliances,Coffee Makers,2026-05-25,8,1.4,4.3,14.1,13.1,9921.52,18812.72
NB-SMA-129,Small Appliances,Toasters,2026-04-06,1,37.6,12.9,37.6,107.0,8547.52,13233.87
NB-SMA-129,Small Appliances,Toasters,2026-04-13,2,44.3,13.0,44.3,89.0,8547.52,13233.87
NB-SMA-129,Small Appliances,Toasters,2026-04-20,3,31.3,12.4,31.3,106.0,8547.52,13233.87
NB-SMA-129,Small Appliances,Toasters,2026-04-27,4,18.1,9.9,18.1,22.0,8547.52,13233.87
NB-SMA-129,Small Appliances,Toasters,2026-05-04,5,10.3,6.8,10.3,37.6,8547.52,13233.87
NB-SMA-129,Small Appliances,Toasters,2026-05-11,6,7.1,6.5,7.1,44.3,8547.52,13233.87
NB-SMA-129,Small Appliances,Toasters,2026-05-18,7,0.1,6.6,19.4,31.3,8547.52,13233.87
NB-SMA-129,Small Appliances,Toasters,2026-05-25,8,0.0,3.5,12.6,18.1,8547.52,13233.87
NB-SMA-130,Small Appliances,Toasters,2026-04-06,1,33.3,12.2,37.1,112.0,10187.78,16034.31
NB-SMA-130,Small Appliances,Toasters,2026-04-13,2,48.6,13.0,48.6,108.0,10187.78,16034.31
NB-SMA-130,Small Appliances,Toasters,2026-04-20,3,39.5,13.0,39.5,107.0,10187.78,16034.31
NB-SMA-130,Small Appliances,Toasters,2026-04-27,4,22.1,10.7,22.1,25.0,10187.78,16034.31
NB-SMA-130,Small Appliances,Toasters,2026-05-04,5,17.4,7.4,17.4,33.3,10187.78,16034.31
NB-SMA-130,Small Appliances,Toasters,2026-05-11,6,9.5,6.4,9.5,48.6,10187.78,16034.31
NB-SMA-130,Small Appliances,Toasters,2026-05-18,7,2.6,6.4,2.6,39.5,10187.78,16034.31
NB-SMA-130,Small Appliances,Toasters,2026-05-25,8,1.5,5.5,14.6,22.1,10187.78,16034.31
NB-SMA-131,Small Appliances,Toasters,2026-04-06,1,1.4,1.2,2.9,6.0,9014.55,16269.83
NB-SMA-131,Small Appliances,Toasters,2026-04-13,2,2.0,0.6,2.3,15.0,9014.55,16269.83
NB-SMA-131,Small Appliances,Toasters,2026-04-20,3,0.5,1.4,5.5,12.0,9014.55,16269.83
NB-SMA-131,Small Appliances,Toasters,2026-04-27,4,0.9,1.2,3.0,4.0,9014.55,16269.83
NB-SMA-131,Small Appliances,Toasters,2026-05-04,5,0.6,0.5,6.3,1.4,9014.55,16269.83
NB-SMA-131,Small Appliances,Toasters,2026-05-11,6,0.0,0.5,7.6,2.0,9014.55,16269.83
NB-SMA-131,Small Appliances,Toasters,2026-05-18,7,2.6,0.5,6.7,0.5,9014.55,16269.83
NB-SMA-131,Small Appliances,Toasters,2026-05-25,8,3.2,0.5,6.4,0.9,9014.55,16269.83
NB-SMA-132,Small Appliances,Blenders,2026-04-06,1,3.3,0.0,4.2,11.0,8082.31,17326.31
NB-SMA-132,Small Appliances,Blenders,2026-04-13,2,2.4,0.3,2.9,13.0,8082.31,17326.31
NB-SMA-132,Small Appliances,Blenders,2026-04-20,3,0.7,1.3,2.5,16.0,8082.31,17326.31
NB-SMA-132,Small Appliances,Blenders,2026-04-27,4,0.8,1.0,3.0,2.0,8082.31,17326.31
NB-SMA-132,Small Appliances,Blenders,2026-05-04,5,0.0,0.9,6.7,3.3,8082.31,17326.31
NB-SMA-132,Small Appliances,Blenders,2026-05-11,6,0.4,0.3,8.1,2.4,8082.31,17326.31
NB-SMA-132,Small Appliances,Blenders,2026-05-18,7,2.4,0.1,6.2,0.7,8082.31,17326.31
NB-SMA-132,Small Appliances,Blenders,2026-05-25,8,2.2,0.1,6.1,0.8,8082.31,17326.31
NB-SMA-133,Small Appliances,Toasters,2026-04-06,1,2.7,0.5,7.3,3.0,10222.49,19573.33
NB-SMA-133,Small Appliances,Toasters,2026-04-13,2,2.8,0.7,7.6,5.0,10222.49,19573.33
NB-SMA-133,Small Appliances,Toasters,2026-04-20,3,2.7,0.6,7.6,5.0,10222.49,19573.33
NB-SMA-133,Small Appliances,Toasters,2026-04-27,4,2.6,0.5,8.6,3.0,10222.49,19573.33
NB-SMA-133,Small Appliances,Toasters,2026-05-04,5,2.6,0.4,7.6,2.7,10222.49,19573.33
NB-SMA-133,Small Appliances,Toasters,2026-05-11,6,2.5,0.4,7.6,2.8,10222.49,19573.33
NB-SMA-133,Small Appliances,Toasters,2026-05-18,7,3.7,0.1,7.3,2.7,10222.49,19573.33
NB-SMA-133,Small Appliances,Toasters,2026-05-25,8,3.4,0.1,7.3,2.6,10222.49,19573.33
NB-SMA-134,Small Appliances,Coffee Makers,2026-04-06,1,6.9,2.6,10.4,25.0,4645.07,8433.41
NB-SMA-134,Small Appliances,Coffee Makers,2026-04-13,2,4.5,1.8,8.5,24.0,4645.07,8433.41
NB-SMA-134,Small Appliances,Coffee Makers,2026-04-20,3,0.9,2.1,5.5,19.0,4645.07,8433.41
NB-SMA-134,Small Appliances,Coffee Makers,2026-04-27,4,0.0,1.5,5.6,7.0,4645.07,8433.41
NB-SMA-134,Small Appliances,Coffee Makers,2026-05-04,5,0.0,1.5,6.2,6.9,4645.07,8433.41
NB-SMA-134,Small Appliances,Coffee Makers,2026-05-11,6,0.0,0.8,5.1,4.5,4645.07,8433.41
NB-SMA-134,Small Appliances,Coffee Makers,2026-05-18,7,0.6,0.2,6.1,0.9,4645.07,8433.41
NB-SMA-134,Small Appliances,Coffee Makers,2026-05-25,8,0.1,0.3,5.2,0.0,4645.07,8433.41
NB-SMA-135,Small Appliances,Electric Kettles,2026-04-06,1,2.7,0.0,7.3,4.0,8615.52,14952.04
NB-SMA-135,Small Appliances,Electric Kettles,2026-04-13,2,2.9,0.2,7.3,5.0,8615.52,14952.04
NB-SMA-135,Small Appliances,Electric Kettles,2026-04-20,3,2.5,0.0,7.3,3.0,8615.52,14952.04
NB-SMA-135,Small Appliances,Electric Kettles,2026-04-27,4,2.6,0.0,7.3,2.0,8615.52,14952.04
NB-SMA-135,Small Appliances,Electric Kettles,2026-05-04,5,2.8,0.0,7.0,2.7,8615.52,14952.04
NB-SMA-135,Small Appliances,Electric Kettles,2026-05-11,6,2.6,0.0,7.0,2.9,8615.52,14952.04
NB-SMA-135,Small Appliances,Electric Kettles,2026-05-18,7,2.7,0.0,7.0,2.5,8615.52,14952.04
NB-SMA-135,Small Appliances,Electric Kettles,2026-05-25,8,2.0,0.0,7.0,2.6,8615.52,14952.04
NB-SMA-136,Small Appliances,Air Fryers,2026-04-06,1,3.4,1.3,6.0,18.0,6773.01,11841.78
NB-SMA-136,Small Appliances,Air Fryers,2026-04-13,2,2.9,1.9,4.3,13.0,6773.01,11841.78
NB-SMA-136,Small Appliances,Air Fryers,2026-04-20,3,0.0,1.8,3.6,13.0,6773.01,11841.78
NB-SMA-136,Small Appliances,Air Fryers,2026-04-27,4,0.4,0.8,4.6,5.0,6773.01,11841.78
NB-SMA-136,Small Appliances,Air Fryers,2026-05-04,5,1.1,0.9,3.0,3.4,6773.01,11841.78
NB-SMA-136,Small Appliances,Air Fryers,2026-05-11,6,1.1,0.5,6.1,2.9,6773.01,11841.78
NB-SMA-136,Small Appliances,Air Fryers,2026-05-18,7,0.7,0.5,5.5,0.0,6773.01,11841.78
NB-SMA-136,Small Appliances,Air Fryers,2026-05-25,8,0.2,0.4,6.1,0.4,6773.01,11841.78
